J,nj,Estimator,cluster_a,cluster_m,cluster_y,abs.value_mean_|Rel.Bias|,abs.value_min_|Rel.Bias|,abs.value_max_|Rel.Bias|,abs.value_mean_RMSE,abs.value_min_RMSE,abs.value_max_RMSE,A_fit,M_fit,Y_fit,A_mod,M_mod,Y_mod,estimator,abs.value_mean_|Bias|,abs.value_min_|Bias|,abs.value_max_|Bias|
100,50,regression,RE,SL,RE,0.010935725595875329,9.613694260785494e-4,0.03136981945848651,0.11491862942175331,0.09884046601412304,0.13313144241041405,aRE,mSL,yRE,aCluster,mSL,yCluster,reg,0.01584721194847138,0.0015558236234040576,0.04006150817055658
100,50,regression,RE,SL,SL,0.11291469624834968,0.03537242595170175,0.18529962866638489,0.21654364967639994,0.11250830240188209,0.3179503332288373,aRE,mSL,ySL,aCluster,mSL,ySL,reg,0.17075118620111396,0.054508002973268306,0.2887373865162643
100,50,regression,SL,FE,FE,0.01849252277495162,0.0010683159796478299,0.057544151212923535,0.11877022988843984,0.09887060090151928,0.1484280567276553,aSL,mFE,yFE,aSL,mCluster,yCluster,reg,0.02650889057652123,0.00165727215936074,0.07356856560088178
100,50,regression,SL,FE,RE,0.017410279879340677,6.084897504964245e-4,0.05421715484740393,0.1194067448751285,0.10114969810162767,0.14529446204947669,aSL,mFE,yRE,aSL,mCluster,yCluster,reg,0.02490671680446084,9.533087149994703e-4,0.06909963631285608
100,50,regression,SL,FE,SL,0.10166057697918211,0.08098276626036431,0.11600231308752407,0.1982074573452864,0.1646425627102269,0.2180174184385263,aSL,mFE,ySL,aSL,mCluster,ySL,reg,0.15513051478871254,0.10328341964210086,0.18102718249665006
100,50,regression,SL,RE,FE,0.017434846055761347,4.325080931825492e-4,0.06017706174648044,0.11980488058104707,0.1005607894511434,0.147122965955129,aSL,mRE,yFE,aSL,mCluster,yCluster,reg,0.02485108855586537,6.717191667695753e-4,0.0767361554144388
100,50,regression,SL,RE,RE,0.015465685275858967,7.153550055708187e-4,0.05009203333255232,0.11689274307808048,0.09913077716450848,0.14257739509033288,aSL,mRE,yRE,aSL,mCluster,yCluster,reg,0.02206906445688169,0.0011175436527851,0.0639937173422988
100,50,regression,SL,RE,SL,0.10108974644851529,0.08494193727879432,0.11454161273561331,0.19694912662629876,0.1717498932085119,0.21935764627263968,aSL,mRE,ySL,aSL,mCluster,ySL,reg,0.15413346884913226,0.10841821540431945,0.18364167209281074
100,50,regression,SL,SL,FE,0.012069007236261616,2.1135422964596758e-4,0.03781199334292381,0.1174343520865857,0.1006320778170204,0.1356202311392516,aSL,mSL,yFE,aSL,mSL,yCluster,reg,0.017216796039968896,3.384923135647502e-4,0.04824714555084197
100,50,regression,SL,SL,RE,0.010935725595875329,9.613694260785494e-4,0.03136981945848651,0.11491862942175331,0.09884046601412304,0.13313144241041405,aSL,mSL,yRE,aSL,mSL,yCluster,reg,0.01584721194847138,0.0015558236234040576,0.04006150817055658
100,50,regression,SL,SL,SL,0.11291469624834968,0.03537242595170175,0.18529962866638489,0.21654364967639994,0.11250830240188209,0.3179503332288373,aSL,mSL,ySL,aSL,mSL,ySL,reg,0.17075118620111396,0.054508002973268306,0.2887373865162643
20,10,weighting,FE,FE,FE,0.10465101733994221,0.055511237904766975,0.16009011540120266,0.34455997653877574,0.2711302436413164,0.41505870658484734,aFE,mFE,yFE,aCluster,mCluster,yCluster,rmpw,0.15876865559359815,0.08960305807877976,0.23712262474280418
20,10,weighting,FE,FE,RE,0.10465101733994221,0.055511237904766975,0.16009011540120266,0.34455997653877574,0.2711302436413164,0.41505870658484734,aFE,mFE,yRE,aCluster,mCluster,yCluster,rmpw,0.15876865559359815,0.08960305807877976,0.23712262474280418
20,10,weighting,FE,FE,SL,0.10465101733994221,0.055511237904766975,0.16009011540120266,0.34455997653877574,0.2711302436413164,0.41505870658484734,aFE,mFE,ySL,aCluster,mCluster,ySL,rmpw,0.15876865559359815,0.08960305807877976,0.23712262474280418
20,10,weighting,FE,RE,FE,0.08021957158203763,0.004481786230847868,0.15700450076244724,0.33196823834250383,0.2727443235349031,0.4050156576940437,aFE,mRE,yFE,aCluster,mCluster,yCluster,rmpw,0.12101460487283248,0.006882533569357011,0.22518523463132623
20,10,weighting,FE,RE,RE,0.08021957158203763,0.004481786230847868,0.15700450076244724,0.33196823834250383,0.2727443235349031,0.4050156576940437,aFE,mRE,yRE,aCluster,mCluster,yCluster,rmpw,0.12101460487283248,0.006882533569357011,0.22518523463132623
20,10,weighting,FE,RE,SL,0.08021957158203763,0.004481786230847868,0.15700450076244724,0.33196823834250383,0.2727443235349031,0.4050156576940437,aFE,mRE,ySL,aCluster,mCluster,ySL,rmpw,0.12101460487283248,0.006882533569357011,0.22518523463132623
20,10,weighting,FE,SL,FE,0.08550524394137998,0.01743826455857131,0.1637204365127996,0.34922792228329735,0.269162571429082,0.4054924795067742,aFE,mSL,yFE,aCluster,mSL,yCluster,rmpw,0.1289985428599303,0.02723843946052144,0.22380645368791427
20,10,weighting,FE,SL,RE,0.08550524394137998,0.01743826455857131,0.1637204365127996,0.34922792228329735,0.269162571429082,0.4054924795067742,aFE,mSL,yRE,aCluster,mSL,yCluster,rmpw,0.1289985428599303,0.02723843946052144,0.22380645368791427
20,10,weighting,FE,SL,SL,0.08550524394137998,0.01743826455857131,0.1637204365127996,0.34922792228329735,0.269162571429082,0.4054924795067742,aFE,mSL,ySL,aCluster,mSL,ySL,rmpw,0.1289985428599303,0.02723843946052144,0.22380645368791427
20,10,weighting,RE,FE,FE,0.14162431887382188,0.10877548014229842,0.18819958277424553,0.3565272115194351,0.28848318192973965,0.42256176329174877,aRE,mFE,yFE,aCluster,mCluster,yCluster,rmpw,0.2148380168539456,0.16567898765062014,0.2661365886123531
20,10,weighting,RE,FE,RE,0.14162431887382188,0.10877548014229842,0.18819958277424553,0.3565272115194351,0.28848318192973965,0.42256176329174877,aRE,mFE,yRE,aCluster,mCluster,yCluster,rmpw,0.2148380168539456,0.16567898765062014,0.2661365886123531
20,10,weighting,RE,FE,SL,0.14162431887382188,0.10877548014229842,0.18819958277424553,0.3565272115194351,0.28848318192973965,0.42256176329174877,aRE,mFE,ySL,aCluster,mCluster,ySL,rmpw,0.2148380168539456,0.16567898765062014,0.2661365886123531
20,10,weighting,RE,RE,FE,0.11786399141653359,0.06111926309067956,0.1903784941086941,0.33951728956223004,0.2733097419461259,0.4092230336818221,aRE,mRE,yFE,aCluster,mCluster,yCluster,rmpw,0.17793790559082,0.09387336952978559,0.2468861914242351
20,10,weighting,RE,RE,RE,0.11786399141653359,0.06111926309067956,0.1903784941086941,0.33951728956223004,0.2733097419461259,0.4092230336818221,aRE,mRE,yRE,aCluster,mCluster,yCluster,rmpw,0.17793790559082,0.09387336952978559,0.2468861914242351
20,10,weighting,RE,RE,SL,0.11786399141653359,0.06111926309067956,0.1903784941086941,0.33951728956223004,0.2733097419461259,0.4092230336818221,aRE,mRE,ySL,aCluster,mCluster,ySL,rmpw,0.17793790559082,0.09387336952978559,0.2468861914242351
20,10,weighting,RE,SL,FE,0.09410795449625577,0.004771239873977126,0.18435383270767033,0.34157420930331905,0.27889664928180025,0.41877101487215207,aRE,mSL,yFE,aCluster,mSL,yCluster,rmpw,0.14133981134738216,0.007349087832920517,0.2602740370957728
20,10,weighting,RE,SL,RE,0.09410795449625577,0.004771239873977126,0.18435383270767033,0.34157420930331905,0.27889664928180025,0.41877101487215207,aRE,mSL,yRE,aCluster,mSL,yCluster,rmpw,0.14133981134738216,0.007349087832920517,0.2602740370957728
20,10,weighting,RE,SL,SL,0.09410795449625577,0.004771239873977126,0.18435383270767033,0.34157420930331905,0.27889664928180025,0.41877101487215207,aRE,mSL,ySL,aCluster,mSL,ySL,rmpw,0.14133981134738216,0.007349087832920517,0.2602740370957728
20,10,weighting,SL,FE,FE,0.2082100681603462,0.17486386696450607,0.24741666744099963,0.4283432148841207,0.3946494868491873,0.45149875316639476,aSL,mFE,yFE,aSL,mCluster,yCluster,rmpw,0.31574408267603654,0.271920252319574,0.3525663516562027
20,10,weighting,SL,FE,RE,0.2082100681603462,0.17486386696450607,0.24741666744099963,0.4283432148841207,0.3946494868491873,0.45149875316639476,aSL,mFE,yRE,aSL,mCluster,yCluster,rmpw,0.31574408267603654,0.271920252319574,0.3525663516562027
20,10,weighting,SL,FE,SL,0.2082100681603462,0.17486386696450607,0.24741666744099963,0.4283432148841207,0.3946494868491873,0.45149875316639476,aSL,mFE,ySL,aSL,mCluster,ySL,rmpw,0.31574408267603654,0.271920252319574,0.3525663516562027
20,10,weighting,SL,RE,FE,0.1872990752951113,0.14181290465211407,0.250008035009014,0.4053504448551814,0.35702430999522566,0.44380962509943667,aSL,mRE,yFE,aSL,mCluster,yCluster,rmpw,0.28339163589987426,0.2186816242305886,0.3390485769137654
20,10,weighting,SL,RE,RE,0.1872990752951113,0.14181290465211407,0.250008035009014,0.4053504448551814,0.35702430999522566,0.44380962509943667,aSL,mRE,yRE,aSL,mCluster,yCluster,rmpw,0.28339163589987426,0.2186816242305886,0.3390485769137654
20,10,weighting,SL,RE,SL,0.1872990752951113,0.14181290465211407,0.250008035009014,0.4053504448551814,0.35702430999522566,0.44380962509943667,aSL,mRE,ySL,aSL,mCluster,ySL,rmpw,0.28339163589987426,0.2186816242305886,0.3390485769137654
20,10,weighting,SL,SL,FE,0.1310558564185196,0.010382306131598157,0.2513327990077988,0.3672201660400781,0.2630204648235687,0.43999558309218,aSL,mSL,yFE,aSL,mSL,yCluster,rmpw,0.1962439641984343,0.015938558451513873,0.3376865854289329
20,10,weighting,SL,SL,RE,0.1310558564185196,0.010382306131598157,0.2513327990077988,0.3672201660400781,0.2630204648235687,0.43999558309218,aSL,mSL,yRE,aSL,mSL,yCluster,rmpw,0.1962439641984343,0.015938558451513873,0.3376865854289329
20,10,weighting,SL,SL,SL,0.1310558564185196,0.010382306131598157,0.2513327990077988,0.3672201660400781,0.2630204648235687,0.43999558309218,aSL,mSL,ySL,aSL,mSL,ySL,rmpw,0.1962439641984343,0.015938558451513873,0.3376865854289329
20,20,weighting,FE,FE,FE,0.07426486488866556,0.03522266894085382,0.12622391824972443,0.2987831190848786,0.23505056990972054,0.3560405119535223,aFE,mFE,yFE,aCluster,mCluster,yCluster,rmpw,0.11274664720242616,0.05128811588915493,0.17656693062860873
20,20,weighting,FE,FE,RE,0.07426486488866556,0.03522266894085382,0.12622391824972443,0.2987831190848786,0.23505056990972054,0.3560405119535223,aFE,mFE,yRE,aCluster,mCluster,yCluster,rmpw,0.11274664720242616,0.05128811588915493,0.17656693062860873
20,20,weighting,FE,FE,SL,0.07426486488866556,0.03522266894085382,0.12622391824972443,0.2987831190848786,0.23505056990972054,0.3560405119535223,aFE,mFE,ySL,aCluster,mCluster,ySL,rmpw,0.11274664720242616,0.05128811588915493,0.17656693062860873
20,20,weighting,FE,RE,FE,0.062443825299004434,0.01380801844911571,0.11891273379976969,0.29370270073735383,0.2392874018074217,0.3532326410217767,aFE,mRE,yFE,aCluster,mCluster,yCluster,rmpw,0.0947624094350844,0.02120166335869747,0.16881213191892064
20,20,weighting,FE,RE,RE,0.062443825299004434,0.01380801844911571,0.11891273379976969,0.29370270073735383,0.2392874018074217,0.3532326410217767,aFE,mRE,yRE,aCluster,mCluster,yCluster,rmpw,0.0947624094350844,0.02120166335869747,0.16881213191892064
20,20,weighting,FE,RE,SL,0.062443825299004434,0.01380801844911571,0.11891273379976969,0.29370270073735383,0.2392874018074217,0.3532326410217767,aFE,mRE,ySL,aCluster,mCluster,ySL,rmpw,0.0947624094350844,0.02120166335869747,0.16881213191892064
20,20,weighting,FE,SL,FE,0.0812159067964399,0.010784514064771744,0.17516672256121063,0.32140922233975455,0.23865733266035205,0.40057146346900285,aFE,mSL,yFE,aCluster,mSL,yCluster,rmpw,0.12330322336893486,0.016871770186248677,0.27003763756195825
20,20,weighting,FE,SL,RE,0.0812159067964399,0.010784514064771744,0.17516672256121063,0.32140922233975455,0.23865733266035205,0.40057146346900285,aFE,mSL,yRE,aCluster,mSL,yCluster,rmpw,0.12330322336893486,0.016871770186248677,0.27003763756195825
20,20,weighting,FE,SL,SL,0.0812159067964399,0.010784514064771744,0.17516672256121063,0.32140922233975455,0.23865733266035205,0.40057146346900285,aFE,mSL,ySL,aCluster,mSL,ySL,rmpw,0.12330322336893486,0.016871770186248677,0.27003763756195825
20,20,weighting,RE,FE,FE,0.10474882723585835,0.07290986672118997,0.1482943463384606,0.30908501037574415,0.2469256448883637,0.36547715439382406,aRE,mFE,yFE,aCluster,mCluster,yCluster,rmpw,0.15870361346103345,0.11050182794500243,0.2088072661878214
20,20,weighting,RE,FE,RE,0.10474882723585835,0.07290986672118997,0.1482943463384606,0.30908501037574415,0.2469256448883637,0.36547715439382406,aRE,mFE,yRE,aCluster,mCluster,yCluster,rmpw,0.15870361346103345,0.11050182794500243,0.2088072661878214
20,20,weighting,RE,FE,SL,0.10474882723585835,0.07290986672118997,0.1482943463384606,0.30908501037574415,0.2469256448883637,0.36547715439382406,aRE,mFE,ySL,aCluster,mCluster,ySL,rmpw,0.15870361346103345,0.11050182794500243,0.2088072661878214
20,20,weighting,RE,RE,FE,0.09500002670873915,0.05916975721342636,0.14556862958905084,0.30310087795161034,0.24833782657911596,0.36080811650927197,aRE,mRE,yFE,aCluster,mCluster,yCluster,rmpw,0.14391966105568318,0.09087741614204572,0.20159393437960108
20,20,weighting,RE,RE,RE,0.09500002670873915,0.05916975721342636,0.14556862958905084,0.30310087795161034,0.24833782657911596,0.36080811650927197,aRE,mRE,yRE,aCluster,mCluster,yCluster,rmpw,0.14391966105568318,0.09087741614204572,0.20159393437960108
20,20,weighting,RE,RE,SL,0.09500002670873915,0.05916975721342636,0.14556862958905084,0.30310087795161034,0.24833782657911596,0.36080811650927197,aRE,mRE,ySL,aCluster,mCluster,ySL,rmpw,0.14391966105568318,0.09087741614204572,0.20159393437960108
20,20,weighting,RE,SL,FE,0.08462496958403946,0.01410436234677811,0.14469501902192103,0.3098079191335525,0.245442241954828,0.3613840147921973,aRE,mSL,yFE,aCluster,mSL,yCluster,rmpw,0.1276192693203765,0.022011710768798806,0.20021825021095643
20,20,weighting,RE,SL,RE,0.08462496958403946,0.01410436234677811,0.14469501902192103,0.3098079191335525,0.245442241954828,0.3613840147921973,aRE,mSL,yRE,aCluster,mSL,yCluster,rmpw,0.1276192693203765,0.022011710768798806,0.20021825021095643
20,20,weighting,RE,SL,SL,0.08462496958403946,0.01410436234677811,0.14469501902192103,0.3098079191335525,0.245442241954828,0.3613840147921973,aRE,mSL,ySL,aCluster,mSL,ySL,rmpw,0.1276192693203765,0.022011710768798806,0.20021825021095643
20,20,weighting,SL,FE,FE,0.20880287074550358,0.1738832388304391,0.24789250354574732,0.4182279632743499,0.37033566102117016,0.45437773177199614,aSL,mFE,yFE,aSL,mCluster,yCluster,rmpw,0.31678847988749426,0.26860288236164737,0.3613833910816409
20,20,weighting,SL,FE,RE,0.20880287074550358,0.1738832388304391,0.24789250354574732,0.4182279632743499,0.37033566102117016,0.45437773177199614,aSL,mFE,yRE,aSL,mCluster,yCluster,rmpw,0.31678847988749426,0.26860288236164737,0.3613833910816409
20,20,weighting,SL,FE,SL,0.20880287074550358,0.1738832388304391,0.24789250354574732,0.4182279632743499,0.37033566102117016,0.45437773177199614,aSL,mFE,ySL,aSL,mCluster,ySL,rmpw,0.31678847988749426,0.26860288236164737,0.3613833910816409
20,20,weighting,SL,RE,FE,0.1984511704211043,0.16836271583854368,0.2453970585296014,0.40636096239724695,0.37419796481037637,0.43784901477571536,aSL,mRE,yFE,aSL,mCluster,yCluster,rmpw,0.300831508545903,0.25940469655281195,0.34564302763458143
20,20,weighting,SL,RE,RE,0.1984511704211043,0.16836271583854368,0.2453970585296014,0.40636096239724695,0.37419796481037637,0.43784901477571536,aSL,mRE,yRE,aSL,mCluster,yCluster,rmpw,0.300831508545903,0.25940469655281195,0.34564302763458143
20,20,weighting,SL,RE,SL,0.1984511704211043,0.16836271583854368,0.2453970585296014,0.40636096239724695,0.37419796481037637,0.43784901477571536,aSL,mRE,ySL,aSL,mCluster,ySL,rmpw,0.300831508545903,0.25940469655281195,0.34564302763458143
20,20,weighting,SL,SL,FE,0.12822956072522435,0.0069497117509642065,0.24772498748922137,0.3468223326032081,0.22226463278405847,0.4272461665505206,aSL,mSL,yFE,aSL,mSL,yCluster,rmpw,0.19211127829454458,0.010680109447664869,0.33292599380022125
20,20,weighting,SL,SL,RE,0.12822956072522435,0.0069497117509642065,0.24772498748922137,0.3468223326032081,0.22226463278405847,0.4272461665505206,aSL,mSL,yRE,aSL,mSL,yCluster,rmpw,0.19211127829454458,0.010680109447664869,0.33292599380022125
20,20,weighting,SL,SL,SL,0.12822956072522435,0.0069497117509642065,0.24772498748922137,0.3468223326032081,0.22226463278405847,0.4272461665505206,aSL,mSL,ySL,aSL,mSL,ySL,rmpw,0.19211127829454458,0.010680109447664869,0.33292599380022125
20,50,weighting,FE,FE,FE,0.050153283118006764,0.013624358025252348,0.0874358438338594,0.26970026221263904,0.21579735274195522,0.3210752051295549,aFE,mFE,yFE,aCluster,mCluster,yCluster,rmpw,0.07623477508930758,0.02195873794809941,0.12993476127817064
20,50,weighting,FE,FE,RE,0.050153283118006764,0.013624358025252348,0.0874358438338594,0.26970026221263904,0.21579735274195522,0.3210752051295549,aFE,mFE,yRE,aCluster,mCluster,yCluster,rmpw,0.07623477508930758,0.02195873794809941,0.12993476127817064
20,50,weighting,FE,FE,SL,0.050153283118006764,0.013624358025252348,0.0874358438338594,0.26970026221263904,0.21579735274195522,0.3210752051295549,aFE,mFE,ySL,aCluster,mCluster,ySL,rmpw,0.07623477508930758,0.02195873794809941,0.12993476127817064
20,50,weighting,FE,RE,FE,0.045677667459081,0.01788959982460694,0.09093721767006745,0.2637914560203022,0.21287469378899349,0.3065733039917951,aFE,mRE,yFE,aCluster,mCluster,yCluster,rmpw,0.06929458042932461,0.022784403022649276,0.1207931087079185
20,50,weighting,FE,RE,RE,0.045677667459081,0.01788959982460694,0.09093721767006745,0.2637914560203022,0.21287469378899349,0.3065733039917951,aFE,mRE,yRE,aCluster,mCluster,yCluster,rmpw,0.06929458042932461,0.022784403022649276,0.1207931087079185
20,50,weighting,FE,RE,SL,0.045677667459081,0.01788959982460694,0.09093721767006745,0.2637914560203022,0.21287469378899349,0.3065733039917951,aFE,mRE,ySL,aCluster,mCluster,ySL,rmpw,0.06929458042932461,0.022784403022649276,0.1207931087079185
20,50,weighting,FE,SL,FE,0.08130798452012183,0.008847151508809048,0.19908879636619672,0.30057247457618935,0.20889843294426824,0.4009678535950124,aFE,mSL,yFE,aCluster,mSL,yCluster,rmpw,0.12408164989659676,0.013848511889750925,0.30680787467890414
20,50,weighting,FE,SL,RE,0.08130798452012183,0.008847151508809048,0.19908879636619672,0.30057247457618935,0.20889843294426824,0.4009678535950124,aFE,mSL,yRE,aCluster,mSL,yCluster,rmpw,0.12408164989659676,0.013848511889750925,0.30680787467890414
20,50,weighting,FE,SL,SL,0.08130798452012183,0.008847151508809048,0.19908879636619672,0.30057247457618935,0.20889843294426824,0.4009678535950124,aFE,mSL,ySL,aCluster,mSL,ySL,rmpw,0.12408164989659676,0.013848511889750925,0.30680787467890414
20,50,weighting,RE,FE,FE,0.07488049364324259,0.04499632828008741,0.1081557485230198,0.27479626167031257,0.2163951879551239,0.3290669534737425,aRE,mFE,yFE,aCluster,mCluster,yCluster,rmpw,0.11379343441260824,0.06296813885054972,0.16934594816059248
20,50,weighting,RE,FE,RE,0.07488049364324259,0.04499632828008741,0.1081557485230198,0.27479626167031257,0.2163951879551239,0.3290669534737425,aRE,mFE,yRE,aCluster,mCluster,yCluster,rmpw,0.11379343441260824,0.06296813885054972,0.16934594816059248
20,50,weighting,RE,FE,SL,0.07488049364324259,0.04499632828008741,0.1081557485230198,0.27479626167031257,0.2163951879551239,0.3290669534737425,aRE,mFE,ySL,aCluster,mCluster,ySL,rmpw,0.11379343441260824,0.06296813885054972,0.16934594816059248
20,50,weighting,RE,RE,FE,0.07087839104549258,0.04541265587102502,0.10916946447108754,0.269589432292105,0.21848157965222836,0.3234095661136576,aRE,mRE,yFE,aCluster,mCluster,yCluster,rmpw,0.10752972952682333,0.06497599638043419,0.16123907191108736
20,50,weighting,RE,RE,RE,0.07087839104549258,0.04541265587102502,0.10916946447108754,0.269589432292105,0.21848157965222836,0.3234095661136576,aRE,mRE,yRE,aCluster,mCluster,yCluster,rmpw,0.10752972952682333,0.06497599638043419,0.16123907191108736
20,50,weighting,RE,RE,SL,0.07087839104549258,0.04541265587102502,0.10916946447108754,0.269589432292105,0.21848157965222836,0.3234095661136576,aRE,mRE,ySL,aCluster,mCluster,ySL,rmpw,0.10752972952682333,0.06497599638043419,0.16123907191108736
20,50,weighting,RE,SL,FE,0.08103351435210067,0.0031733547505099977,0.17239146066446268,0.2926728263493817,0.21630219484996618,0.3719022430963774,aRE,mSL,yFE,aCluster,mSL,yCluster,rmpw,0.12292095552159893,0.004968152173028198,0.26563255486132586
20,50,weighting,RE,SL,RE,0.08103351435210067,0.0031733547505099977,0.17239146066446268,0.2926728263493817,0.21630219484996618,0.3719022430963774,aRE,mSL,yRE,aCluster,mSL,yCluster,rmpw,0.12292095552159893,0.004968152173028198,0.26563255486132586
20,50,weighting,RE,SL,SL,0.08103351435210067,0.0031733547505099977,0.17239146066446268,0.2926728263493817,0.21630219484996618,0.3719022430963774,aRE,mSL,ySL,aCluster,mSL,ySL,rmpw,0.12292095552159893,0.004968152173028198,0.26563255486132586
20,50,weighting,SL,FE,FE,0.20558505885174308,0.16754777946284036,0.24582871612593207,0.40624994350821564,0.3710486303941975,0.4407671234888159,aSL,mFE,yFE,aSL,mCluster,yCluster,rmpw,0.3117883765916374,0.2689059392752014,0.3524019499325035
20,50,weighting,SL,FE,RE,0.20558505885174308,0.16754777946284036,0.24582871612593207,0.40624994350821564,0.3710486303941975,0.4407671234888159,aSL,mFE,yRE,aSL,mCluster,yCluster,rmpw,0.3117883765916374,0.2689059392752014,0.3524019499325035
20,50,weighting,SL,FE,SL,0.20558505885174308,0.16754777946284036,0.24582871612593207,0.40624994350821564,0.3710486303941975,0.4407671234888159,aSL,mFE,ySL,aSL,mCluster,ySL,rmpw,0.3117883765916374,0.2689059392752014,0.3524019499325035
20,50,weighting,SL,RE,FE,0.20448927435207553,0.17508118459792824,0.2423073837110835,0.4038402207731246,0.36604434448666134,0.4402836113904829,aSL,mRE,yFE,aSL,mCluster,yCluster,rmpw,0.31013723723188485,0.2664540420868336,0.35273490620812126
20,50,weighting,SL,RE,RE,0.20448927435207553,0.17508118459792824,0.2423073837110835,0.4038402207731246,0.36604434448666134,0.4402836113904829,aSL,mRE,yRE,aSL,mCluster,yCluster,rmpw,0.31013723723188485,0.2664540420868336,0.35273490620812126
20,50,weighting,SL,RE,SL,0.20448927435207553,0.17508118459792824,0.2423073837110835,0.4038402207731246,0.36604434448666134,0.4402836113904829,aSL,mRE,ySL,aSL,mCluster,ySL,rmpw,0.31013723723188485,0.2664540420868336,0.35273490620812126
20,50,weighting,SL,SL,FE,0.12847187343849095,0.004700292912131132,0.24891980051711443,0.33381013650231345,0.20824168110951996,0.42480524633429023,aSL,mSL,yFE,aSL,mSL,yCluster,rmpw,0.19242426479392327,0.0072182406118024255,0.3338553231944876
20,50,weighting,SL,SL,RE,0.12847187343849095,0.004700292912131132,0.24891980051711443,0.33381013650231345,0.20824168110951996,0.42480524633429023,aSL,mSL,yRE,aSL,mSL,yCluster,rmpw,0.19242426479392327,0.0072182406118024255,0.3338553231944876
20,50,weighting,SL,SL,SL,0.12847187343849095,0.004700292912131132,0.24891980051711443,0.33381013650231345,0.20824168110951996,0.42480524633429023,aSL,mSL,ySL,aSL,mSL,ySL,rmpw,0.19242426479392327,0.0072182406118024255,0.3338553231944876
100,10,weighting,FE,FE,FE,0.10145279353838886,0.05553928472230833,0.15435468398146246,0.20568967520759285,0.13872995643497943,0.27518171489305376,aFE,mFE,yFE,aCluster,mCluster,yCluster,rmpw,0.15409931407700753,0.07833566032856108,0.22952973444847208
100,10,weighting,FE,FE,RE,0.10145279353838886,0.05553928472230833,0.15435468398146246,0.20568967520759285,0.13872995643497943,0.27518171489305376,aFE,mFE,yRE,aCluster,mCluster,yCluster,rmpw,0.15409931407700753,0.07833566032856108,0.22952973444847208
100,10,weighting,FE,FE,SL,0.10145279353838886,0.05553928472230833,0.15435468398146246,0.20568967520759285,0.13872995643497943,0.27518171489305376,aFE,mFE,ySL,aCluster,mCluster,ySL,rmpw,0.15409931407700753,0.07833566032856108,0.22952973444847208
100,10,weighting,FE,RE,FE,0.08044193563183329,0.006187469047392221,0.15725350742144995,0.18392365784714557,0.12082541045932303,0.2616800319976538,aFE,mRE,yFE,aCluster,mCluster,yCluster,rmpw,0.12147919633526282,0.009504502024998163,0.21701794764862578
100,10,weighting,FE,RE,RE,0.08044193563183329,0.006187469047392221,0.15725350742144995,0.18392365784714557,0.12082541045932303,0.2616800319976538,aFE,mRE,yRE,aCluster,mCluster,yCluster,rmpw,0.12147919633526282,0.009504502024998163,0.21701794764862578
100,10,weighting,FE,RE,SL,0.08044193563183329,0.006187469047392221,0.15725350742144995,0.18392365784714557,0.12082541045932303,0.2616800319976538,aFE,mRE,ySL,aCluster,mCluster,ySL,rmpw,0.12147919633526282,0.009504502024998163,0.21701794764862578
100,10,weighting,FE,SL,FE,0.08721023198376862,0.023914775508559055,0.16211051783702063,0.2004983637950317,0.13972770110510802,0.2893666689972512,aFE,mSL,yFE,aCluster,mSL,yCluster,rmpw,0.13179201150453354,0.0369740875497315,0.24976157769948945
100,10,weighting,FE,SL,RE,0.08721023198376862,0.023914775508559055,0.16211051783702063,0.2004983637950317,0.13972770110510802,0.2893666689972512,aFE,mSL,yRE,aCluster,mSL,yCluster,rmpw,0.13179201150453354,0.0369740875497315,0.24976157769948945
100,10,weighting,FE,SL,SL,0.08721023198376862,0.023914775508559055,0.16211051783702063,0.2004983637950317,0.13972770110510802,0.2893666689972512,aFE,mSL,ySL,aCluster,mSL,ySL,rmpw,0.13179201150453354,0.0369740875497315,0.24976157769948945
100,10,weighting,RE,FE,FE,0.13881173958366672,0.10710106432402526,0.1830423713254196,0.2454371127107032,0.19123049887326457,0.2975731872908183,aRE,mFE,yFE,aCluster,mCluster,yCluster,rmpw,0.21053669301128253,0.161421052739574,0.2610693400457659
100,10,weighting,RE,FE,RE,0.13881173958366672,0.10710106432402526,0.1830423713254196,0.2454371127107032,0.19123049887326457,0.2975731872908183,aRE,mFE,yRE,aCluster,mCluster,yCluster,rmpw,0.21053669301128253,0.161421052739574,0.2610693400457659
100,10,weighting,RE,FE,SL,0.13881173958366672,0.10710106432402526,0.1830423713254196,0.2454371127107032,0.19123049887326457,0.2975731872908183,aRE,mFE,ySL,aCluster,mCluster,ySL,rmpw,0.21053669301128253,0.161421052739574,0.2610693400457659
100,10,weighting,RE,RE,FE,0.11930785772130299,0.0635649676072979,0.17886427029724467,0.22012678208461256,0.1465459367493457,0.28991727660946137,aRE,mRE,yFE,aCluster,mCluster,yCluster,rmpw,0.18055384957990667,0.09766293402131881,0.2537966686376751
100,10,weighting,RE,RE,RE,0.11930785772130299,0.0635649676072979,0.17886427029724467,0.22012678208461256,0.1465459367493457,0.28991727660946137,aRE,mRE,yRE,aCluster,mCluster,yCluster,rmpw,0.18055384957990667,0.09766293402131881,0.2537966686376751
100,10,weighting,RE,RE,SL,0.11930785772130299,0.0635649676072979,0.17886427029724467,0.22012678208461256,0.1465459367493457,0.28991727660946137,aRE,mRE,ySL,aCluster,mCluster,ySL,rmpw,0.18055384957990667,0.09766293402131881,0.2537966686376751
