J,nj,cluster_a,cluster_y,cluster_m,estimator,effname,abs.performance,abs.value_mean,abs.value_min,abs.value_max
20,20,RE,FE,FE,reg,"Y(1,gmjo(0))",|Bias|,0.006045165136017582,0.003659700726641852,0.0092845149893155815
20,20,RE,FE,FE,reg,"Y(1,gmjo(0))",|Rel.Bias|,0.003913527203740109,0.0023765048202720046,0.006000078895337737
20,20,RE,FE,FE,reg,"Y(1,gmjo(1))",sqrtMSE,0.278937914600788,0.25363253543426345,0.3055111618373201
20,20,RE,FE,FE,reg,"Y(1,gmjo(1))",|Bias|,0.04486943696114557,0.04069554360637061,0.05082692556971833
20,20,RE,FE,FE,reg,"Y(1,gmjo(1))",|Rel.Bias|,0.027833756282988044,0.025225236768821692,0.031531325454161346
20,20,RE,FE,FE,rmpw,"IDE(,gmjo(0))",sqrtMSE,0.3694120468913288,0.29200678866654484,0.45704018113658146
20,20,RE,FE,FE,rmpw,"IDE(,gmjo(0))",|Bias|,0.3121465503403429,0.24609757762189485,0.3924236918607389
20,20,RE,FE,FE,rmpw,"IDE(,gmjo(0))",|Rel.Bias|,1.1583391319412324,0.9191400593991491,1.4494431517375135
20,20,RE,FE,FE,rmpw,"IIE_M1(1,,gm2(0))",sqrtMSE,0.03515636376310872,0.031776531293018766,0.03728007242757556
20,20,RE,FE,FE,rmpw,"IIE_M1(1,,gm2(0))",|Bias|,0.0032755823970529686,0.0019383457723015929,0.004230955556927754
20,20,RE,FE,FE,rmpw,"IIE_M1(1,,gm2(0))",|Rel.Bias|,0.13262313978483523,0.07439671534927333,0.17767686498110316
20,20,RE,FE,FE,rmpw,"IIE_M2(1,gm1(1),)",sqrtMSE,0.04333760157967412,0.03984027401407111,0.04632339123002086
20,20,RE,FE,FE,rmpw,"IIE_M2(1,gm1(1),)",|Bias|,0.011653673386651147,0.01015752915246447,0.014187148825623554
20,20,RE,FE,FE,rmpw,"IIE_M2(1,gm1(1),)",|Rel.Bias|,0.31049844182065384,0.28292577966675586,0.35733364016302616
20,20,RE,FE,FE,rmpw,IIE_Mdep,sqrtMSE,0.00782763172439672,0.00697433479373245,0.008857780161544954
20,20,RE,FE,FE,rmpw,IIE_Mdep,|Bias|,0.005900603704586827,0.0050524532605657245,0.006757600620042012
20,20,RE,FE,FE,rmpw,IIE_Mdep,|Rel.Bias|,1.0278038950273136,1.0170767200647628,1.0435609124896894
20,20,RE,FE,FE,rmpw,"IIE_Mjo(1,)",sqrtMSE,0.054490957565932745,0.05040529764528722,0.058293814541533345
20,20,RE,FE,FE,rmpw,"IIE_Mjo(1,)",|Bias|,0.014278694694185008,0.010989154220022094,0.017994458540197746
20,20,RE,FE,FE,rmpw,"IIE_Mjo(1,)",|Rel.Bias|,0.20866147475528368,0.1697908289360906,0.2521160985296064
20,20,RE,FE,FE,rmpw,"Y(0,gmjo(0))",sqrtMSE,0.2936584148926636,0.2469256448883637,0.34117820747102956
20,20,RE,FE,FE,rmpw,"Y(0,gmjo(0))",|Bias|,0.1485991750635135,0.11050182794500243,0.18903257510885646
20,20,RE,FE,FE,rmpw,"Y(0,gmjo(0))",|Rel.Bias|,0.11659122407995527,0.08674338445224251,0.1482943463384606
20,20,RE,FE,FE,rmpw,"Y(1,gm1(0),gm2(0))",sqrtMSE,0.316481423501446,0.26976409928555406,0.36427459824323966
20,20,RE,FE,FE,rmpw,"Y(1,gm1(0),gm2(0))",|Bias|,0.16530298614525285,0.13706853315438067,0.20544205746765468
20,20,RE,FE,FE,rmpw,"Y(1,gm1(0),gm2(0))",|Rel.Bias|,0.10744602485716023,0.08923732811939097,0.13339087819705708
20,20,RE,FE,FE,rmpw,"Y(1,gm1(1),gm2(0))",sqrtMSE,0.3174549723566105,0.27042147827683505,0.36547715439382406
20,20,RE,FE,FE,rmpw,"Y(1,gm1(1),gm2(0))",|Bias|,0.16857856854230585,0.13900687892668231,0.2088072661878214
20,20,RE,FE,FE,rmpw,"Y(1,gm1(1),gm2(0))",|Rel.Bias|,0.1078376620886106,0.08898973936339889,0.13351325575575443
20,20,RE,FE,FE,rmpw,"Y(1,gm1(1),gm2(1))",sqrtMSE,0.30806303669233215,0.25954772472142806,0.3571968472166051
20,20,RE,FE,FE,rmpw,"Y(1,gm1(1),gm2(1))",|Bias|,0.1569248951556547,0.12481973010105876,0.19864973703535688
20,20,RE,FE,FE,rmpw,"Y(1,gm1(1),gm2(1))",|Rel.Bias|,0.09805671750806294,0.07792695871089163,0.12422742775305406
20,20,RE,FE,FE,rmpw,"Y(1,gmjo(0))",sqrtMSE,0.31511347206948725,0.2683365133374679,0.36288574845015514
20,20,RE,FE,FE,rmpw,"Y(1,gmjo(0))",|Bias|,0.1635473752768294,0.13559574967689245,0.20339111675188237
20,20,RE,FE,FE,rmpw,"Y(1,gmjo(0))",|Rel.Bias|,0.10593204571459117,0.0879577105526847,0.13160881178245826
20,20,RE,FE,FE,rmpw,"Y(1,gmjo(1))",sqrtMSE,0.3037387427419253,0.2554602852199584,0.3524915256567548
20,20,RE,FE,FE,rmpw,"Y(1,gmjo(1))",|Bias|,0.1492686805826444,0.11760129113669461,0.1905520908687208
20,20,RE,FE,FE,rmpw,"Y(1,gmjo(1))",|Rel.Bias|,0.09262928916676985,0.07290986672118997,0.11834461053546108
20,20,RE,FE,RE,multi,"IDE(,gmjo(0))",sqrtMSE,0.22826569764712817,0.2134476293130061,0.24538208067943162
20,20,RE,FE,RE,multi,"IDE(,gmjo(0))",|Bias|,0.07123524923258824,0.06824411670506395,0.07457569402145232
20,20,RE,FE,RE,multi,"IDE(,gmjo(0))",|Rel.Bias|,0.26452652194642107,0.2519454873026781,0.27859428251823687
20,20,RE,FE,RE,multi,"IIE_M1(1,,gm2(0))",sqrtMSE,0.027988645053639356,0.027518532631045232,0.028680404077294178
20,20,RE,FE,RE,multi,"IIE_M1(1,,gm2(0))",|Bias|,0.011331926691914235,0.010872853640793854,0.011765961887269503
20,20,RE,FE,RE,multi,"IIE_M1(1,,gm2(0))",|Rel.Bias|,0.4548566768483502,0.4484573671603418,0.46254441021785275
20,20,RE,FE,RE,multi,"IIE_M2(1,gm1(1),)",sqrtMSE,0.03809724595239,0.03702301736394688,0.0397830160023092
20,20,RE,FE,RE,multi,"IIE_M2(1,gm1(1),)",|Bias|,0.023866885761495267,0.02214830921242556,0.0251239432305991
20,20,RE,FE,RE,multi,"IIE_M2(1,gm1(1),)",|Rel.Bias|,0.6384730875499348,0.6301054424253835,0.6483448580126094
20,20,RE,FE,RE,multi,IIE_Mdep,sqrtMSE,0.006921296756096006,0.006112527582077247,0.0077889767182643364
20,20,RE,FE,RE,multi,IIE_Mdep,|Bias|,0.005661408004230852,0.004903734489899751,0.006593773386975504
20,20,RE,FE,RE,multi,IIE_Mdep,|Rel.Bias|,0.9858493681497082,0.9665306733345849,1.0015540822621343
20,20,RE,FE,RE,multi,"IIE_Mjo(1,)",sqrtMSE,0.057404715570751774,0.05462807440586012,0.05975315995770004
20,20,RE,FE,RE,multi,"IIE_Mjo(1,)",|Bias|,0.04086022045764036,0.03887769240524795,0.043179315631210906
20,20,RE,FE,RE,multi,"IIE_Mjo(1,)",|Rel.Bias|,0.6005548627295622,0.5928662672792138,0.6048853891487447
20,20,RE,FE,RE,multi,"Y(0,gmjo(0))",sqrtMSE,0.2899848250391038,0.27268523117467414,0.31401115351790765
20,20,RE,FE,RE,multi,"Y(0,gmjo(0))",|Bias|,0.07467807106119298,0.06844295203661412,0.08029768736437795
20,20,RE,FE,RE,multi,"Y(0,gmjo(0))",|Rel.Bias|,0.05853315090481811,0.053611040673588746,0.06301595918196386
20,20,RE,FE,RE,multi,"Y(1,gm1(0),gm2(0))",sqrtMSE,0.27367893519185243,0.24295796575184503,0.30344718322301534
20,20,RE,FE,RE,multi,"Y(1,gm1(0),gm2(0))",|Bias|,0.008923957517096957,0.004925293076591978,0.012262656750842137
20,20,RE,FE,RE,multi,"Y(1,gm1(0),gm2(0))",|Rel.Bias|,0.005795684836611725,0.0031928821979938407,0.007940956690968889
20,20,RE,FE,RE,multi,"Y(1,gm1(1),gm2(0))",sqrtMSE,0.2746903462085465,0.24443829851571353,0.3038024973345553
20,20,RE,FE,RE,multi,"Y(1,gm1(1),gm2(0))",|Bias|,0.0030349531782143473,1.2000962505213471e-4,0.005947560564201946
20,20,RE,FE,RE,multi,"Y(1,gm1(1),gm2(0))",|Rel.Bias|,0.0019397201295872548,7.681168098194776e-5,0.003797008761958625
20,20,RE,FE,RE,multi,"Y(1,gm1(1),gm2(1))",sqrtMSE,0.27672427347554635,0.24776818587264526,0.3047289405856302
20,20,RE,FE,RE,multi,"Y(1,gm1(1),gm2(1))",|Bias|,0.026274854936312556,0.020894341205631682,0.029723614265498976
20,20,RE,FE,RE,multi,"Y(1,gm1(1),gm2(1))",|Rel.Bias|,0.016402388238366036,0.013033063364318077,0.018572414108486243
20,20,RE,FE,RE,multi,"Y(1,gmjo(0))",sqrtMSE,0.27349250679385423,0.24255890998775956,0.3033407200506072
20,20,RE,FE,RE,multi,"Y(1,gmjo(0))",|Bias|,0.00344282182860473,1.98835331550119e-4,0.007111549872811617
20,20,RE,FE,RE,multi,"Y(1,gmjo(0))",|Rel.Bias|,0.0022270747939973972,1.2848590941300222e-4,0.004589557563144399
20,20,RE,FE,RE,multi,"Y(1,gmjo(1))",sqrtMSE,0.2779014250631774,0.24906136255649192,0.3055865066657563
20,20,RE,FE,RE,multi,"Y(1,gmjo(1))",|Bias|,0.03741739862903561,0.031766142532436294,0.04244040686407935
20,20,RE,FE,RE,multi,"Y(1,gmjo(1))",|Rel.Bias|,0.023195681937788815,0.019678560077024038,0.026312349671495493
20,20,RE,FE,RE,reg,"IDE(,gmjo(0))",sqrtMSE,0.2216267702018006,0.2079285432180855,0.23560905594310763
20,20,RE,FE,RE,reg,"IDE(,gmjo(0))",|Bias|,0.06725986036053493,0.0644420834281663,0.07058797438147885
20,20,RE,FE,RE,reg,"IDE(,gmjo(0))",|Rel.Bias|,0.2497567941931698,0.23795234706101165,0.2606291066284818
20,20,RE,FE,RE,reg,"IIE_M1(1,,gm2(0))",sqrtMSE,0.02469099037869738,0.023392404012535215,0.02599772568915172
20,20,RE,FE,RE,reg,"IIE_M1(1,,gm2(0))",|Bias|,0.006877554732871098,0.005890840101365165,0.007902114093024578
20,20,RE,FE,RE,reg,"IIE_M1(1,,gm2(0))",|Rel.Bias|,0.27652411351261436,0.22616258449967128,0.3143056649202156
20,20,RE,FE,RE,reg,"IIE_M2(1,gm1(1),)",sqrtMSE,0.0330796137346535,0.031217354186973297,0.03533706389522237
20,20,RE,FE,RE,reg,"IIE_M2(1,gm1(1),)",|Bias|,0.018789277764711475,0.01781134853064636,0.01984798837608728
20,20,RE,FE,RE,reg,"IIE_M2(1,gm1(1),)",|Rel.Bias|,0.5027152209742896,0.49570145831717755,0.5098990862785817
20,20,RE,FE,RE,reg,IIE_Mdep,sqrtMSE,0.005742450939190847,0.004974860537020782,0.0065857829897025405
20,20,RE,FE,RE,reg,IIE_Mdep,|Bias|,0.005742450939190847,0.004974860537020783,0.0065857829897025405
20,20,RE,FE,RE,reg,IIE_Mdep,|Rel.Bias|,1,0.9999999999999997,1.0000000000000002
20,20,RE,FE,RE,reg,"IIE_Mjo(1,)",sqrtMSE,0.05010948322492236,0.04765819976304154,0.05286917857482172
20,20,RE,FE,RE,reg,"IIE_Mjo(1,)",|Bias|,0.03140928343677342,0.029023121040908997,0.034073803947334134
20,20,RE,FE,RE,reg,"IIE_Mjo(1,)",|Rel.Bias|,0.4617833891189185,0.43943339481265586,0.48179696027585267
20,20,RE,FE,RE,reg,"Y(0,gmjo(0))",sqrtMSE,0.2840922808900397,0.26374849002897843,0.3092530135000818
20,20,RE,FE,RE,reg,"Y(0,gmjo(0))",|Bias|,0.06902659666442094,0.06533866735722556,0.07519471297570174
20,20,RE,FE,RE,reg,"Y(0,gmjo(0))",|Rel.Bias|,0.054126134784526304,0.051278907511728915,0.058880854548448276
20,20,RE,FE,RE,reg,"Y(1,gm1(0),gm2(0))",sqrtMSE,0.2705417344699297,0.24403042132145,0.29499488889125625
20,20,RE,FE,RE,reg,"Y(1,gm1(0),gm2(0))",|Bias|,0.0072094136163410125,0.005838788704257965,0.009874010781065031
20,20,RE,FE,RE,reg,"Y(1,gm1(0),gm2(0))",|Rel.Bias|,0.0046819579481471715,0.0038021484789778426,0.006400928871093062
20,20,RE,FE,RE,reg,"Y(1,gm1(1),gm2(0))",sqrtMSE,0.2720004547554939,0.24647791411031963,0.2958834712729631
20,20,RE,FE,RE,reg,"Y(1,gm1(1),gm2(0))",|Bias|,0.001290765251467178,5.205139710717748e-5,0.0023936580172121222
20,20,RE,FE,RE,reg,"Y(1,gm1(1),gm2(0))",|Rel.Bias|,8.252190608241156e-4,3.4284921330219676e-5,0.0015284632920509757
20,20,RE,FE,RE,reg,"Y(1,gm1(1),gm2(1))",sqrtMSE,0.27429771484958265,0.25077538682758455,0.29738401779149887
20,20,RE,FE,RE,reg,"Y(1,gm1(1),gm2(1))",|Bias|,0.01845741888124158,0.015518209270293105,0.02145166820349441
20,20,RE,FE,RE,reg,"Y(1,gm1(1),gm2(1))",|Rel.Bias|,0.011526160324057014,0.009688701159536715,0.013400153333478883
20,20,RE,FE,RE,reg,"Y(1,gmjo(0))",sqrtMSE,0.2704541515167655,0.24396060031226777,0.29486631300114446
20,20,RE,FE,RE,reg,"Y(1,gmjo(0))",|Bias|,0.0017667363038859814,8.901514309059856e-5,0.0046067385942228705
20,20,RE,FE,RE,reg,"Y(1,gmjo(0))",|Rel.Bias|,0.0011414706505492934,5.756449062007679e-5,0.002976378557226207
20,20,RE,FE,RE,reg,"Y(1,gmjo(1))",sqrtMSE,0.2752973701164257,0.25191604826111597,0.2981678479910179
20,20,RE,FE,RE,reg,"Y(1,gmjo(1))",|Bias|,0.02964254713288744,0.026572918689844478,0.03398478880424348
20,20,RE,FE,RE,reg,"Y(1,gmjo(1))",|Rel.Bias|,0.018381375934307324,0.016477275512152282,0.021064191064379595
20,20,RE,FE,RE,rmpw,"IDE(,gmjo(0))",sqrtMSE,0.3346981156625283,0.25736827451075617,0.4301642130292293
20,20,RE,FE,RE,rmpw,"IDE(,gmjo(0))",|Bias|,0.27365055239636327,0.20102441361733678,0.3611511359073169
20,20,RE,FE,RE,rmpw,"IDE(,gmjo(0))",|Rel.Bias|,1.0151134921117948,0.7508588043103255,1.3333835462774282
20,20,RE,FE,RE,rmpw,"IIE_M1(1,,gm2(0))",sqrtMSE,0.04893457176957135,0.047620347658561754,0.051024031343446526
20,20,RE,FE,RE,rmpw,"IIE_M1(1,,gm2(0))",|Bias|,0.022293693510517548,0.019990717007932816,0.024373911325465788
20,20,RE,FE,RE,rmpw,"IIE_M1(1,,gm2(0))",|Rel.Bias|,0.8959715598766893,0.8029487700661121,1.0234824599173893
20,20,RE,FE,RE,rmpw,"IIE_M2(1,gm1(1),)",sqrtMSE,0.05217983141578354,0.05071596103758547,0.05387107156058736
20,20,RE,FE,RE,rmpw,"IIE_M2(1,gm1(1),)",|Bias|,0.008373452128582587,0.005009845885872673,0.011143556276874881
20,20,RE,FE,RE,rmpw,"IIE_M2(1,gm1(1),)",|Rel.Bias|,0.2241949245999323,0.1293502432839095,0.3032747223967591
20,20,RE,FE,RE,rmpw,IIE_Mdep,sqrtMSE,0.009642641566487465,0.008653260559406208,0.010528711587913537
20,20,RE,FE,RE,rmpw,IIE_Mdep,|Bias|,0.006890251995179009,0.006178934165886468,0.007961831189329338
20,20,RE,FE,RE,rmpw,IIE_Mdep,|Rel.Bias|,1.2024717502923727,1.1647039746916041,1.2441910343912137
20,20,RE,FE,RE,rmpw,"IIE_Mjo(1,)",sqrtMSE,0.06706279568015905,0.06596390664097963,0.06886056075130585
20,20,RE,FE,RE,rmpw,"IIE_Mjo(1,)",|Bias|,0.023776893643921125,0.017954747920733007,0.029091905546034552
20,20,RE,FE,RE,rmpw,"IIE_Mjo(1,)",|Rel.Bias|,0.3507670464139533,0.25164961269582053,0.44955737182696054
20,20,RE,FE,RE,rmpw,"Y(0,gmjo(0))",sqrtMSE,0.2944169072399305,0.24833782657911596,0.3444581875808477
20,20,RE,FE,RE,rmpw,"Y(0,gmjo(0))",|Bias|,0.1449923150458397,0.10897043042201757,0.18596976053454312
20,20,RE,FE,RE,rmpw,"Y(0,gmjo(0))",|Rel.Bias|,0.1136561014448318,0.08553506651174096,0.14556862958905084
20,20,RE,FE,RE,rmpw,"Y(1,gm1(0),gm2(0))",sqrtMSE,0.2988838440433117,0.25042146242173724,0.3495449070391131
20,20,RE,FE,RE,rmpw,"Y(1,gm1(0),gm2(0))",|Bias|,0.12815714793122449,0.09087741614204572,0.17515973940654078
20,20,RE,FE,RE,rmpw,"Y(1,gm1(0),gm2(0))",|Rel.Bias|,0.08322654753614393,0.05916975721342636,0.1135105945696105
20,20,RE,FE,RE,rmpw,"Y(1,gm1(1),gm2(0))",sqrtMSE,0.30938312793771783,0.26154344208672875,0.36025992771628984
20,20,RE,FE,RE,rmpw,"Y(1,gm1(1),gm2(0))",|Bias|,0.150450841441742,0.11478082862652758,0.19515045641447357
20,20,RE,FE,RE,rmpw,"Y(1,gm1(1),gm2(0))",|Rel.Bias|,0.0961651334093051,0.07348495407397058,0.1245449339245385
20,20,RE,FE,RE,rmpw,"Y(1,gm1(1),gm2(1))",sqrtMSE,0.31024402348095054,0.2628113323488893,0.36080811650927197
20,20,RE,FE,RE,rmpw,"Y(1,gm1(1),gm2(1))",|Bias|,0.15882429357032463,0.1259243849034025,0.20159393437960108
20,20,RE,FE,RE,rmpw,"Y(1,gm1(1),gm2(1))",|Rel.Bias|,0.09916900882049082,0.07862055194000929,0.12583560169027086
20,20,RE,FE,RE,rmpw,"Y(1,gmjo(0))",sqrtMSE,0.29896039800839774,0.2507505867354226,0.349574668199973
20,20,RE,FE,RE,rmpw,"Y(1,gmjo(0))",|Bias|,0.12865823735052354,0.09205398319531918,0.17518137537277376
20,20,RE,FE,RE,rmpw,"Y(1,gmjo(0))",|Rel.Bias|,0.08325986536165207,0.059718104170711175,0.11313855132121448
20,20,RE,FE,RE,rmpw,"Y(1,gmjo(1))",sqrtMSE,0.3067169669993538,0.25997889877423286,0.3569605326251153
20,20,RE,FE,RE,rmpw,"Y(1,gmjo(1))",|Bias|,0.15243513099444467,0.12042065878853123,0.19487562088847873
20,20,RE,FE,RE,rmpw,"Y(1,gmjo(1))",|Rel.Bias|,0.0945235036800112,0.07466221891490243,0.1208084850463493
20,20,RE,FE,SL,multi,"IDE(,gmjo(0))",sqrtMSE,0.23043392431982967,0.21360614412813192,0.2412585785532632
20,20,RE,FE,SL,multi,"IDE(,gmjo(0))",|Bias|,0.06790587639660987,0.06092286877420873,0.0739025745321873
20,20,RE,FE,SL,multi,"IDE(,gmjo(0))",|Rel.Bias|,0.2520117628622379,0.22750849847129959,0.27282847157155654
20,20,RE,FE,SL,multi,"IIE_M1(1,,gm2(0))",sqrtMSE,0.03978740182992295,0.03652058423527111,0.041916700882633356
20,20,RE,FE,SL,multi,"IIE_M1(1,,gm2(0))",|Bias|,0.002197807808880775,0.0010340482147265086,0.0032665962682057736
20,20,RE,FE,SL,multi,"IIE_M1(1,,gm2(0))",|Rel.Bias|,0.08842678347556633,0.03970629303294512,0.1321748850762748
20,20,RE,FE,SL,multi,"IIE_M2(1,gm1(1),)",sqrtMSE,0.0447152667914741,0.04272359937296051,0.046289902731998595
20,20,RE,FE,SL,multi,"IIE_M2(1,gm1(1),)",|Bias|,0.014404875336839987,0.013205064025209464,0.015035946592643725
20,20,RE,FE,SL,multi,"IIE_M2(1,gm1(1),)",|Rel.Bias|,0.3869912754196946,0.3328456121882412,0.42781116996906127
20,20,RE,FE,SL,multi,IIE_Mdep,sqrtMSE,0.009986387079843098,0.009410584829617449,0.010597839153361474
20,20,RE,FE,SL,multi,IIE_Mdep,|Bias|,0.005748483300995218,0.004681522396386711,0.007168014110975162
20,20,RE,FE,SL,multi,IIE_Mdep,|Rel.Bias|,0.9981737373613583,0.942746133417008,1.0895652133937934
20,20,RE,FE,SL,multi,"IIE_Mjo(1,)",sqrtMSE,0.06280781527681163,0.06080253315273988,0.06528810815816957
20,20,RE,FE,SL,multi,"IIE_Mjo(1,)",|Bias|,0.022351166446715982,0.021937803509734483,0.023170985234606204
20,20,RE,FE,SL,multi,"IIE_Mjo(1,)",|Rel.Bias|,0.3291285294892483,0.30927879509759426,0.3436135580462396
20,20,RE,FE,SL,multi,"Y(0,gmjo(0))",sqrtMSE,0.2885154915684396,0.26513440945308253,0.30818285324439837
20,20,RE,FE,SL,multi,"Y(0,gmjo(0))",|Bias|,0.061066251071231925,0.05777806123029591,0.06369597354688371
20,20,RE,FE,SL,multi,"Y(0,gmjo(0))",|Rel.Bias|,0.04786144582722933,0.04533739219746617,0.04989003553020492
20,20,RE,FE,SL,multi,"Y(1,gm1(0),gm2(0))",sqrtMSE,0.27654738807348817,0.2458110808650648,0.3051442602438067
20,20,RE,FE,SL,multi,"Y(1,gm1(0),gm2(0))",|Bias|,0.003911971980607217,6.098932097599967e-5,0.006707943131164143
20,20,RE,FE,SL,multi,"Y(1,gm1(0),gm2(0))",|Rel.Bias|,0.002538016165168331,3.969946415779174e-5,0.00434308911008248
20,20,RE,FE,SL,multi,"Y(1,gm1(1),gm2(0))",sqrtMSE,0.27762156772970215,0.24692602956109505,0.30635638655289654
20,20,RE,FE,SL,multi,"Y(1,gm1(1),gm2(0))",|Bias|,0.004445986994897042,9.730588937504356e-4,0.009856662415582461
20,20,RE,FE,SL,multi,"Y(1,gm1(1),gm2(0))",|Rel.Bias|,0.002837564613949035,6.228302000411999e-4,0.006284805862009143
20,20,RE,FE,SL,multi,"Y(1,gm1(1),gm2(1))",sqrtMSE,0.2790685713131218,0.24857266815054657,0.3076945972507759
20,20,RE,FE,SL,multi,"Y(1,gm1(1),gm2(1))",|Bias|,0.018191052760540793,0.011885444882816948,0.024266230236184867
20,20,RE,FE,SL,multi,"Y(1,gm1(1),gm2(1))",|Rel.Bias|,0.011353194477136437,0.007420907300583093,0.015126053160568932
20,20,RE,FE,SL,multi,"Y(1,gmjo(0))",sqrtMSE,0.27683897711322875,0.2462679209384942,0.305447373118759
20,20,RE,FE,SL,multi,"Y(1,gmjo(0))",|Bias|,0.006839625325377937,2.4632565549095176e-4,0.011788148143157047
20,20,RE,FE,SL,multi,"Y(1,gmjo(0))",|Rel.Bias|,0.00442057544115767,1.5979571472130594e-4,0.007607970556199885
20,20,RE,FE,SL,multi,"Y(1,gmjo(1))",sqrtMSE,0.2797586117285184,0.24895305833296488,0.30854193659470214
20,20,RE,FE,SL,multi,"Y(1,gmjo(1))",|Bias|,0.029190791772093858,0.022302393196606693,0.0340279576445643
20,20,RE,FE,SL,multi,"Y(1,gmjo(1))",|Rel.Bias|,0.018094244934059027,0.013828214223354033,0.02108077105035629
20,20,RE,FE,SL,reg,"IDE(,gmjo(0))",sqrtMSE,0.2213002952354524,0.20681617305197217,0.23321992435159425
20,20,RE,FE,SL,reg,"IDE(,gmjo(0))",|Bias|,0.0674774610972661,0.06051753930199249,0.0729034372266422
20,20,RE,FE,SL,reg,"IDE(,gmjo(0))",|Rel.Bias|,0.2505298939288999,0.2260044868239899,0.26923363698169006
20,20,RE,FE,SL,reg,"IIE_M1(1,,gm2(0))",sqrtMSE,0.051834082024511244,0.04737356406669274,0.057366167036707924
20,20,RE,FE,SL,reg,"IIE_M1(1,,gm2(0))",|Bias|,0.017996752531437517,0.01458704590154554,0.021086921935293802
20,20,RE,FE,SL,reg,"IIE_M1(1,,gm2(0))",|Rel.Bias|,0.7182435294501606,0.6125976091985142,0.8097549846113299
20,20,RE,FE,SL,reg,"IIE_M2(1,gm1(1),)",sqrtMSE,0.05001705740751483,0.04550113815090622,0.05443118333818026
20,20,RE,FE,SL,reg,"IIE_M2(1,gm1(1),)",|Bias|,0.004076418899500385,3.8037953632693504e-4,0.00777061422214189
20,20,RE,FE,SL,reg,"IIE_M2(1,gm1(1),)",|Rel.Bias|,0.10562134519449115,0.010588104446583138,0.20065165273853686
20,20,RE,FE,SL,reg,IIE_Mdep,sqrtMSE,0.005736665547370451,0.004972622928820427,0.006583283934123044
20,20,RE,FE,SL,reg,IIE_Mdep,|Bias|,0.005736665547370451,0.004972622928820427,0.006583283934123044
20,20,RE,FE,SL,reg,IIE_Mdep,|Rel.Bias|,1,0.9999999999999998,1.0000000000000004
20,20,RE,FE,SL,reg,"IIE_Mjo(1,)",sqrtMSE,0.07973554254352827,0.07110181607228944,0.08964491588626258
20,20,RE,FE,SL,reg,"IIE_Mjo(1,)",|Bias|,0.01633650588356745,0.009994802509052042,0.022274252223312647
20,20,RE,FE,SL,reg,"IIE_Mjo(1,)",|Rel.Bias|,0.23672776645941385,0.15442458160172667,0.3121565022291589
20,20,RE,FE,SL,reg,"Y(0,gmjo(0))",sqrtMSE,0.28306123823433466,0.25478571755250884,0.3063799400551981
20,20,RE,FE,SL,reg,"Y(0,gmjo(0))",|Bias|,0.043603100685845,0.03850639651715032,0.05008897097457284
20,20,RE,FE,SL,reg,"Y(0,gmjo(0))",|Rel.Bias|,0.034183819360566414,0.030214974061356505,0.039249825057045426
20,20,RE,FE,SL,reg,"Y(1,gm1(0),gm2(0))",sqrtMSE,0.2696347247895721,0.23956660517763337,0.29820206652417386
20,20,RE,FE,SL,reg,"Y(1,gm1(0),gm2(0))",|Bias|,0.018440157122097175,0.014302671859939095,0.02153417910100879
20,20,RE,FE,SL,reg,"Y(1,gm1(0),gm2(0))",|Rel.Bias|,0.01198187083754185,0.009275458603945994,0.014000643881211392
20,20,RE,FE,SL,reg,"Y(1,gm1(1),gm2(0))",sqrtMSE,0.2724726853631192,0.2431258016032618,0.3013771471232606
20,20,RE,FE,SL,reg,"Y(1,gm1(1),gm2(0))",|Bias|,0.0032419153869264476,4.23506755708988e-4,0.006947133199463219
20,20,RE,FE,SL,reg,"Y(1,gm1(1),gm2(0))",|Rel.Bias|,0.0020746095035751666,2.692805010730993e-4,0.004444619609303926
20,20,RE,FE,SL,reg,"Y(1,gm1(1),gm2(1))",sqrtMSE,0.2767042159286539,0.25012271807475034,0.30441182165421654
20,20,RE,FE,SL,reg,"Y(1,gm1(1),gm2(1))",|Bias|,0.0069163911404089215,0.0031333009983856262,0.010618402433680733
20,20,RE,FE,SL,reg,"Y(1,gm1(1),gm2(1))",|Rel.Bias|,0.00432168067257779,0.0019602876154003793,0.0066280565168337436
20,20,RE,FE,SL,reg,"Y(1,gmjo(0))",sqrtMSE,0.2700656348367425,0.24001485169868558,0.29850036152322523
20,20,RE,FE,SL,reg,"Y(1,gmjo(0))",|Bias|,0.023874360411421117,0.019565291911478048,0.027443373871880374
20,20,RE,FE,SL,reg,"Y(1,gmjo(0))",|Rel.Bias|,0.01545809431465163,0.012645686946662245,0.017793860886196566
20,20,RE,FE,SL,reg,"Y(1,gmjo(1))",sqrtMSE,0.2767517714995579,0.24989837679549573,0.3044948123631543
20,20,RE,FE,SL,reg,"Y(1,gmjo(1))",|Bias|,0.007537854527853635,5.895655061362722e-4,0.016482830568431705
20,20,RE,FE,SL,reg,"Y(1,gmjo(1))",|Rel.Bias|,0.004676289999549176,3.6378459623386715e-4,0.01023455948318402
20,20,RE,FE,SL,rmpw,"IDE(,gmjo(0))",sqrtMSE,0.23753342530416455,0.21322137773209307,0.2780046344517106
20,20,RE,FE,SL,rmpw,"IDE(,gmjo(0))",|Bias|,0.09063617693726522,0.06290161866658722,0.13024299502146075
20,20,RE,FE,SL,rmpw,"IDE(,gmjo(0))",|Rel.Bias|,0.3362085430563014,0.2349726550851742,0.48087873578809553
